image_id,has_oilpalm,score,Usage
img_022582017.jpg,1,1,Private
img_024082017.jpg,1,1,Private
img_085072017.jpg,1,1,Private
img_057992017.jpg,1,1,Private
img_087262017.jpg,1,0.606,Private
img_066032017.jpg,1,1,Private
img_033532017.jpg,1,1,Private
img_028132017.jpg,1,1,Private
img_098532017.jpg,1,0.4179,Private
img_073872017.jpg,1,1,Private
img_043832017.jpg,1,1,Private
img_026012017.jpg,1,1,Private
img_100212017.jpg,1,1,Private
img_002902017.jpg,1,1,Private
img_043562017.jpg,1,1,Private
img_054482017.jpg,1,1,Private
img_067172017.jpg,1,1,Private
img_106492017.jpg,1,1,Private
img_091442017.jpg,1,1,Private
img_068862017.jpg,1,1,Private
img_086522017.jpg,1,1,Private
img_027452017.jpg,1,1,Private
img_094072017.jpg,1,0.7972,Private
img_097612017.jpg,1,0.5905,Private
img_084382017.jpg,1,1,Private
img_053222017.jpg,1,1,Private
img_094032017.jpg,1,1,Private
img_020402017.jpg,1,1,Private
img_098492017.jpg,1,0.6084,Private
img_069852017.jpg,1,1,Private
img_035472017.jpg,1,1,Private
img_003542017.jpg,1,1,Private
img_004412017.jpg,1,0.793,Private
img_092882017.jpg,1,0.606,Private
img_085162017.jpg,1,1,Private
img_079262017.jpg,1,1,Private
img_081002017.jpg,1,0.8061,Private
img_061472017.jpg,1,1,Private
img_101852017.jpg,1,1,Private
img_030962017.jpg,1,0.802,Private
img_003832017.jpg,1,1,Private
img_074302017.jpg,1,1,Private
img_094692017.jpg,1,1,Private
img_009852017.jpg,1,0.7933,Private
img_069422017.jpg,1,1,Private
img_109332017.jpg,1,0.7997,Private
img_055512017.jpg,1,0.7925,Private
img_038952017.jpg,1,1,Private
img_006132017.jpg,1,0.7993,Private
img_069042017.jpg,1,1,Private
img_068852017.jpg,1,1,Private
img_020302017.jpg,1,1,Private
img_087892017.jpg,1,1,Private
img_042062017.jpg,1,1,Private
img_041622017.jpg,1,1,Private
img_000642017.jpg,1,0.8388,Private
img_018082017.jpg,1,1,Private
img_045092017.jpg,1,1,Private
img_035262017.jpg,1,1,Private
img_067312017.jpg,1,1,Private
img_038692017.jpg,1,1,Private
img_017652017.jpg,1,0.598,Private
img_017402017.jpg,1,1,Private
img_042152017.jpg,1,0.6047,Private
img_076352017.jpg,1,1,Private
img_046592017.jpg,1,1,Private
img_092192017.jpg,1,1,Private
img_037462017.jpg,1,1,Private
img_067112017.jpg,1,1,Private
img_016212017.jpg,1,1,Private
img_061862017.jpg,1,1,Private
img_034792017.jpg,1,1,Private
img_090052017.jpg,1,1,Private
img_068142017.jpg,1,1,Private
img_085242017.jpg,1,1,Private
img_061792017.jpg,1,1,Private
img_031432017.jpg,1,1,Private
img_031872017.jpg,1,0.5916,Private
img_022272017.jpg,1,1,Private
img_066572017.jpg,1,1,Private
img_097552017.jpg,1,1,Private
img_047732017.jpg,1,1,Private
img_050432017.jpg,1,1,Private
img_084142017.jpg,1,1,Private
img_109262017.jpg,1,0.7976,Private
img_103922017.jpg,1,1,Private
img_056732017.jpg,1,1,Private
img_010752017.jpg,1,1,Private
img_103822017.jpg,1,1,Private
img_060472017.jpg,1,1,Private
img_020052017.jpg,1,0.8064,Private
img_038962017.jpg,1,1,Private
img_027522017.jpg,1,1,Private
img_082742017.jpg,1,1,Private
img_023722017.jpg,1,0.8033,Private
img_012212017.jpg,1,1,Private
img_019282017.jpg,1,1,Private
img_059212017.jpg,1,1,Private
img_102322017.jpg,1,1,Private
img_079992017.jpg,1,1,Private
img_062672017.jpg,1,1,Private
img_048812017.jpg,1,1,Private
img_027162017.jpg,1,1,Private
img_100562017.jpg,1,1,Private
img_015732017.jpg,1,1,Private
img_055802017.jpg,1,1,Private
img_081312017.jpg,1,1,Private
img_093002017.jpg,1,0.7951,Private
img_052982017.jpg,1,0.7998,Private
img_083622017.jpg,1,1,Private
img_043902017.jpg,1,0.5958,Private
img_059152017.jpg,1,1,Private
img_029902017.jpg,1,1,Private
img_087852017.jpg,1,1,Private
img_004712017.jpg,1,1,Private
img_105352017.jpg,1,1,Private
img_003242017.jpg,1,1,Private
img_081022017.jpg,1,1,Private
img_107022017.jpg,1,1,Private
img_029972017.jpg,1,1,Private
img_071692017.jpg,1,1,Private
img_026352017.jpg,1,1,Private
img_013512017.jpg,1,1,Private
img_029352017.jpg,1,1,Private
img_109982017.jpg,1,1,Private
img_003662017.jpg,1,1,Private
img_065502017.jpg,1,1,Private
img_014812017.jpg,1,1,Private
img_082222017.jpg,1,1,Private
img_050852017.jpg,1,1,Private
img_068732017.jpg,1,1,Private
img_098552017.jpg,1,0.7897,Private
img_098582017.jpg,1,1,Private
img_048322017.jpg,1,0.4081,Private
img_097122017.jpg,1,1,Private
img_099412017.jpg,1,1,Private
img_081482017.jpg,1,1,Private
img_036442017.jpg,1,1,Private
img_048332017.jpg,1,1,Private
img_049902017.jpg,1,0.5996,Private
img_061272017.jpg,1,1,Private
img_071572017.jpg,1,1,Private
img_059562017.jpg,1,1,Private
img_095822017.jpg,1,1,Private
img_016512017.jpg,1,0.8328,Private
img_065282017.jpg,1,0.813,Private
img_072492017.jpg,1,0.8025,Private
img_059182017.jpg,0,0.8107,Private
img_023452017.jpg,0,1,Private
img_062872017.jpg,0,1,Private
img_082862017.jpg,0,1,Private
img_035992017.jpg,0,0.8119,Private
img_012702017.jpg,0,0.8432,Private
img_075352017.jpg,0,0.8151,Private
img_091952017.jpg,0,1,Private
img_010712017.jpg,0,1,Private
img_018412017.jpg,0,1,Private
img_107822017.jpg,0,1,Private
img_034082017.jpg,0,1,Private
img_106702017.jpg,0,1,Private
img_078852017.jpg,0,1,Private
img_044922017.jpg,0,1,Private
img_038032017.jpg,0,1,Private
img_050772017.jpg,0,1,Private
img_057712017.jpg,0,1,Private
img_030592017.jpg,0,1,Private
img_004212017.jpg,0,1,Private
img_049512017.jpg,0,1,Private
img_014702017.jpg,0,1,Private
img_019852017.jpg,0,1,Private
img_027272017.jpg,0,1,Private
img_089272017.jpg,0,1,Private
img_095682017.jpg,0,1,Private
img_050692017.jpg,0,1,Private
img_080842017.jpg,0,1,Private
img_014142017.jpg,0,1,Private
img_062682017.jpg,0,1,Private
img_091462017.jpg,0,1,Private
img_096072017.jpg,0,0.8059,Private
img_025932017.jpg,0,1,Private
img_038992017.jpg,0,1,Private
img_052972017.jpg,0,0.805,Private
img_041432017.jpg,0,1,Private
img_017622017.jpg,0,1,Private
img_042892017.jpg,0,1,Private
img_007722017.jpg,0,1,Private
img_001832017.jpg,0,1,Private
img_040182017.jpg,0,1,Private
img_098772017.jpg,0,0.808,Private
img_029032017.jpg,0,1,Private
img_033032017.jpg,0,1,Private
img_056092017.jpg,0,1,Private
img_096402017.jpg,0,1,Private
img_048042017.jpg,0,1,Private
img_099382017.jpg,0,1,Private
img_108302017.jpg,0,1,Private
img_031482017.jpg,0,1,Private
img_088592017.jpg,0,0.8027,Private
img_107702017.jpg,0,1,Private
img_043002017.jpg,0,1,Private
img_095902017.jpg,0,1,Private
img_024712017.jpg,0,1,Private
img_047362017.jpg,0,1,Private
img_103472017.jpg,0,1,Private
img_087832017.jpg,0,1,Private
img_039962017.jpg,0,1,Private
img_108172017.jpg,0,1,Private
img_103182017.jpg,0,1,Private
img_021612017.jpg,0,0.799,Private
img_096172017.jpg,0,1,Private
img_080792017.jpg,0,0.8308,Private
img_036532017.jpg,0,1,Private
img_101992017.jpg,0,1,Private
img_076502017.jpg,0,1,Private
img_002422017.jpg,0,1,Private
img_090442017.jpg,0,1,Private
img_084032017.jpg,0,1,Private
img_059892017.jpg,0,1,Private
img_109292017.jpg,0,1,Private
img_003652017.jpg,0,1,Private
img_097732017.jpg,0,1,Private
img_006902017.jpg,0,1,Private
img_105312017.jpg,0,1,Private
img_034052017.jpg,0,1,Private
img_002662017.jpg,0,1,Private
img_037762017.jpg,0,1,Private
img_072792017.jpg,0,1,Private
img_072032017.jpg,0,1,Private
img_027512017.jpg,0,1,Private
img_079652017.jpg,0,1,Private
img_040162017.jpg,0,1,Private
img_027942017.jpg,0,1,Private
img_065242017.jpg,0,1,Private
img_003922017.jpg,0,1,Private
img_001172017.jpg,0,1,Private
img_064482017.jpg,0,1,Private
img_048362017.jpg,0,1,Private
img_057032017.jpg,0,1,Private
img_027762017.jpg,0,1,Private
img_078792017.jpg,0,1,Private
img_053602017.jpg,0,0.8041,Private
img_016632017.jpg,0,1,Private
img_017632017.jpg,0,0.5991,Private
img_062422017.jpg,0,1,Private
img_076822017.jpg,0,1,Private
img_082562017.jpg,0,1,Private
img_086472017.jpg,0,1,Private
img_039972017.jpg,0,0.8084,Private
img_078942017.jpg,0,0.8093,Private
img_035532017.jpg,0,1,Private
img_049182017.jpg,0,1,Private
img_065572017.jpg,0,1,Private
img_069012017.jpg,0,1,Private
img_030222017.jpg,0,1,Private
img_081792017.jpg,0,1,Private
img_065952017.jpg,0,1,Private
img_049282017.jpg,0,1,Private
img_071172017.jpg,0,1,Private
img_064682017.jpg,0,1,Private
img_098072017.jpg,0,1,Private
img_025622017.jpg,0,0.5978,Private
img_025282017.jpg,0,0.797,Private
img_076562017.jpg,0,1,Private
img_084742017.jpg,0,1,Private
img_014382017.jpg,0,0.5898,Private
img_050302017.jpg,0,0.7962,Private
img_092742017.jpg,0,0.8135,Private
img_098112017.jpg,0,1,Private
img_070462017.jpg,0,1,Private
img_073102017.jpg,0,1,Private
img_029482017.jpg,0,1,Private
img_009882017.jpg,0,1,Private
img_041882017.jpg,0,1,Private
img_005912017.jpg,0,0.4315,Private
img_001162017.jpg,0,1,Private
img_051282017.jpg,0,1,Private
img_016062017.jpg,0,1,Private
img_001022017.jpg,0,1,Private
img_057622017.jpg,0,1,Private
img_001282017.jpg,0,0.7952,Private
img_014452017.jpg,0,1,Private
img_017702017.jpg,0,1,Private
img_050842017.jpg,0,1,Private
img_084212017.jpg,0,1,Private
img_040432017.jpg,0,1,Private
img_040872017.jpg,0,1,Private
img_035622017.jpg,0,0.8166,Private
img_096312017.jpg,0,1,Private
img_050422017.jpg,0,1,Private
img_062122017.jpg,0,1,Private
img_082132017.jpg,0,1,Private
img_005872017.jpg,0,0.8099,Private
img_046182017.jpg,0,1,Private
img_081292017.jpg,0,1,Private
img_066742017.jpg,0,1,Private
img_100632017.jpg,0,1,Private
img_071522017.jpg,0,1,Private
img_084612017.jpg,0,0.5937,Private
img_070032017.jpg,0,1,Private
img_011402017.jpg,0,1,Private
img_073292017.jpg,0,1,Private
img_000222017.jpg,0,1,Private
img_047332017.jpg,0,1,Private
img_007992017.jpg,0,1,Private
img_018242017.jpg,0,1,Private
img_026342017.jpg,0,1,Private
img_086202017.jpg,0,1,Private
img_028032017.jpg,0,1,Private
img_050322017.jpg,0,1,Private
img_097882017.jpg,0,1,Private
img_014272017.jpg,0,1,Private
img_017312017.jpg,0,1,Private
img_007242017.jpg,0,1,Private
img_097592017.jpg,0,1,Private
img_086762017.jpg,0,0.6043,Private
img_086342017.jpg,0,1,Private
img_065102017.jpg,0,0.7901,Private
img_076292017.jpg,0,1,Private
img_055652017.jpg,0,1,Private
img_089182017.jpg,0,1,Private
img_018602017.jpg,0,1,Private
img_062992017.jpg,0,1,Private
img_038012017.jpg,0,0.8002,Private
img_003902017.jpg,0,1,Private
img_015362017.jpg,0,1,Private
img_033222017.jpg,0,1,Private
img_030062017.jpg,0,0.6,Private
img_014262017.jpg,0,1,Private
img_087272017.jpg,0,1,Private
img_091682017.jpg,0,1,Private
img_048772017.jpg,0,1,Private
img_038652017.jpg,0,1,Private
img_054712017.jpg,0,1,Private
img_081092017.jpg,0,0.8139,Private
img_005452017.jpg,0,1,Private
img_041552017.jpg,0,0.8006,Private
img_063242017.jpg,0,1,Private
img_075502017.jpg,0,1,Private
img_003432017.jpg,0,1,Private
img_017072017.jpg,0,1,Private
img_080962017.jpg,0,1,Private
img_083952017.jpg,0,1,Private
img_013102017.jpg,0,1,Private
img_035762017.jpg,0,1,Private
img_068992017.jpg,0,1,Private
img_011982017.jpg,0,1,Private
img_077882017.jpg,0,1,Private
img_108242017.jpg,0,0.8131,Private
img_061592017.jpg,0,1,Private
img_095112017.jpg,0,1,Private
img_106672017.jpg,0,1,Private
img_010662017.jpg,0,1,Private
img_027002017.jpg,0,1,Private
img_070952017.jpg,0,1,Private
img_003052017.jpg,0,0.8031,Private
img_009212017.jpg,0,0.8201,Private
img_038342017.jpg,0,1,Private
img_078422017.jpg,0,1,Private
img_040312017.jpg,0,1,Private
img_107362017.jpg,0,1,Private
img_021542017.jpg,0,1,Private
img_071642017.jpg,0,0.8013,Private
img_101052017.jpg,0,0.6053,Private
img_080022017.jpg,0,0.8018,Private
img_035752017.jpg,0,1,Private
img_064822017.jpg,0,1,Private
img_104952017.jpg,0,1,Private
img_035982017.jpg,0,0.8043,Private
img_074172017.jpg,0,1,Private
img_097072017.jpg,0,1,Private
img_000922017.jpg,0,0.8259,Private
img_034452017.jpg,0,1,Private
img_096572017.jpg,0,1,Private
img_100132017.jpg,0,1,Private
img_025602017.jpg,0,1,Private
img_094972017.jpg,0,1,Private
img_042782017.jpg,0,1,Private
img_061292017.jpg,0,1,Private
img_056972017.jpg,0,1,Private
img_000682017.jpg,0,1,Private
img_030562017.jpg,0,1,Private
img_068102017.jpg,0,1,Private
img_049712017.jpg,0,0.6137,Private
img_019072017.jpg,0,1,Private
img_022022017.jpg,0,1,Private
img_019432017.jpg,0,1,Private
img_004032017.jpg,0,0.8187,Private
img_088422017.jpg,0,1,Private
img_070792017.jpg,0,1,Private
img_050612017.jpg,0,1,Private
img_062552017.jpg,0,1,Private
img_080412017.jpg,0,0.6046,Private
img_104142017.jpg,0,1,Private
img_027322017.jpg,0,1,Private
img_032672017.jpg,0,1,Private
img_046312017.jpg,0,1,Private
img_088572017.jpg,0,0.8034,Private
img_006552017.jpg,0,1,Private
img_075802017.jpg,0,1,Private
img_060812017.jpg,0,1,Private
img_085402017.jpg,0,0.5924,Private
img_048092017.jpg,0,1,Private
